driverId,constructorId,gridPosition,finalPosition,q1,q2,q3,constructorPosition
17,9,7,5,81000.0,80000.0,82000.0,6
17,9,4,4,100000.0,98000.0,98000.0,1
17,9,7,8,107000.0,106000.0,108000.0,6
17,9,6,4,96000.0,95000.0,96000.0,2
17,9,3,8,96000.0,96000.0,98000.0,7
17,9,4,3,99000.0,97000.0,96000.0,1
17,9,3,4,94000.0,93000.0,92000.0,1
17,9,8,9,80000.0,80000.0,81000.0,6
17,9,9,4,76000.0,75000.0,77000.0,5
18,1,3,3,73000.0,72000.0,72000.0,2
18,1,2,1,86000.0,85000.0,85000.0,1
18,1,3,3,100000.0,99000.0,98000.0,2
18,1,3,4,97000.0,97000.0,96000.0,2
18,1,2,14,97000.0,96000.0,96000.0,1
18,1,5,2,96000.0,95000.0,96000.0,1
18,1,2,1,92000.0,91000.0,90000.0,2
18,1,9,9,95000.0,94000.0,94000.0,6
18,1,4,2,86000.0,85000.0,84000.0,2
18,1,3,2,84000.0,83000.0,82000.0,2
18,1,3,2,106000.0,105000.0,104000.0,2
18,11,10,8,83000.0,83000.0,85000.0,8
18,1,9,4,76000.0,76000.0,76000.0,5
18,1,5,1,96000.0,95000.0,94000.0,1
18,1,8,7,115000.0,115000.0,115000.0,2
18,23,5,3,100000.0,100000.0,101000.0,1
18,11,3,4,92000.0,92000.0,91000.0,4
18,1,6,8,86000.0,85000.0,85000.0,5
18,1,10,6,130000.0,129000.0,129000.0,5
18,1,4,5,86000.0,85000.0,85000.0,3
18,1,3,4,104000.0,96000.0,98000.0,6
18,1,4,1,84000.0,84000.0,84000.0,2
18,11,14,1,80000.0,79000.0,80000.0,4
18,1,4,4,99000.0,99000.0,99000.0,5
18,1,5,4,102000.0,101000.0,101000.0,3
18,11,10,5,97000.0,96000.0,99000.0,8
18,1,4,2,87000.0,87000.0,86000.0,1
18,1,5,5,81000.0,81000.0,80000.0,1
18,1,4,2,97000.0,95000.0,95000.0,2
18,11,7,4,90000.0,90000.0,90000.0,4
18,1,2,4,95000.0,94000.0,94000.0,2
18,1,7,10,86000.0,84000.0,84000.0,6
18,23,10,8,91000.0,90000.0,92000.0,1
18,11,4,4,105000.0,104000.0,105000.0,4
18,11,5,5,82000.0,81000.0,82000.0,4
18,11,6,4,88000.0,86000.0,87000.0,4
18,11,2,3,95000.0,93000.0,93000.0,4
18,1,8,5,95000.0,94000.0,94000.0,6
18,1,6,6,87000.0,86000.0,85000.0,2
18,1,8,4,93000.0,91000.0,91000.0,2
18,1,6,5,102000.0,101000.0,101000.0,5
18,1,5,4,71000.0,71000.0,70000.0,5
18,23,6,2,83000.0,82000.0,85000.0,1
18,1,7,3,98000.0,98000.0,98000.0,1
18,1,4,2,76000.0,75000.0,75000.0,1
18,1,4,3,100000.0,100000.0,99000.0,2
18,1,2,1,75000.0,73000.0,72000.0,3
18,1,8,5,96000.0,95000.0,125000.0,5
18,1,10,9,104000.0,96000.0,90000.0,6
18,1,10,6,120000.0,121000.0,124000.0,2
18,1,4,6,85000.0,84000.0,84000.0,2
18,23,8,7,81000.0,80000.0,82000.0,1
18,11,8,6,76000.0,75000.0,76000.0,4
18,11,2,7,84000.0,83000.0,82000.0,4
18,1,2,3,75000.0,74000.0,73000.0,2
18,1,7,1,74000.0,73000.0,73000.0,2
18,1,5,3,84000.0,82000.0,81000.0,2
18,23,5,7,98000.0,98000.0,99000.0,1
18,23,2,1,87000.0,87000.0,88000.0,1
18,1,4,2,109000.0,107000.0,106000.0,2
18,1,1,1,109000.0,107000.0,107000.0,2
18,23,3,5,91000.0,99000.0,92000.0,1
18,23,6,6,78000.0,78000.0,80000.0,1
18,1,8,7,105000.0,104000.0,104000.0,5
18,1,9,10,84000.0,84000.0,84000.0,5
18,1,10,9,92000.0,91000.0,91000.0,5
18,1,7,12,98000.0,97000.0,96000.0,2
18,23,5,3,95000.0,95000.0,96000.0,1
18,23,1,1,75000.0,75000.0,74000.0,1
18,23,1,1,80000.0,80000.0,80000.0,1
18,23,4,1,92000.0,92000.0,94000.0,1
18,1,6,6,99000.0,97000.0,97000.0,2
18,1,4,6,82000.0,81000.0,81000.0,2
18,1,6,2,76000.0,98000.0,104000.0,3
18,23,1,1,95000.0,93000.0,95000.0,1
18,1,5,4,92000.0,91000.0,91000.0,2
18,1,4,4,108000.0,106000.0,105000.0,2
18,1,6,6,121000.0,108000.0,123000.0,5
18,1,9,6,83000.0,77000.0,75000.0,6
18,1,2,2,83000.0,82000.0,82000.0,2
18,1,5,5,75000.0,74000.0,74000.0,1
18,23,1,1,85000.0,84000.0,86000.0,1
18,1,3,1,82000.0,80000.0,80000.0,2
18,11,4,4,75000.0,74000.0,74000.0,4
18,1,9,8,99000.0,98000.0,98000.0,2
18,1,3,6,67000.0,67000.0,69000.0,7
20,5,9,8,75000.0,75000.0,77000.0,9
20,6,3,2,105000.0,104000.0,103000.0,2
20,6,3,2,73000.0,73000.0,72000.0,2
20,9,6,2,86000.0,85000.0,85000.0,2
20,9,1,1,106000.0,104000.0,104000.0,1
20,9,1,3,80000.0,79000.0,78000.0,1
20,6,1,1,77000.0,76000.0,76000.0,2
20,6,2,2,104000.0,103000.0,102000.0,2
20,6,3,2,96000.0,96000.0,95000.0,2
20,6,4,2,76000.0,75000.0,74000.0,2
20,6,6,3,97000.0,96000.0,98000.0,2
20,6,3,7,99000.0,88000.0,87000.0,2
20,6,8,6,89000.0,88000.0,92000.0,2
20,6,3,3,93000.0,93000.0,91000.0,2
20,9,1,1,84000.0,83000.0,83000.0,1
20,9,2,1,93000.0,92000.0,92000.0,1
20,6,2,2,95000.0,94000.0,93000.0,2
20,9,3,2,84000.0,75000.0,73000.0,1
20,9,3,4,82000.0,81000.0,81000.0,1
20,9,2,1,79000.0,78000.0,75000.0,1
20,117,9,6,91000.0,90000.0,90000.0,7
20,6,4,4,74000.0,74000.0,74000.0,2
20,6,1,2,71000.0,71000.0,70000.0,2
20,6,4,2,71000.0,71000.0,70000.0,2
20,9,1,2,81000.0,81000.0,79000.0,1
20,9,3,4,92000.0,91000.0,90000.0,1
20,9,4,3,106000.0,116000.0,112000.0,1
20,2,7,8,72000.0,72000.0,73000.0,2
20,9,2,1,101000.0,100000.0,100000.0,1
20,9,1,1,85000.0,84000.0,84000.0,1
20,6,4,4,102000.0,101000.0,101000.0,2
20,6,2,2,65000.0,64000.0,64000.0,2
20,6,2,4,73000.0,72000.0,71000.0,2
20,6,4,2,97000.0,96000.0,96000.0,2
20,6,2,2,93000.0,92000.0,91000.0,2
20,6,2,6,68000.0,67000.0,67000.0,2
20,6,5,5,72000.0,72000.0,71000.0,3
20,6,4,2,76000.0,88000.0,96000.0,2
20,9,3,1,107000.0,106000.0,110000.0,3
20,9,3,5,130000.0,128000.0,127000.0,2
20,9,2,7,85000.0,83000.0,83000.0,2
20,9,6,4,78000.0,77000.0,77000.0,2
20,9,1,6,96000.0,95000.0,94000.0,3
20,9,3,3,77000.0,76000.0,75000.0,2
20,9,4,2,107000.0,106000.0,105000.0,2
20,9,8,6,86000.0,85000.0,85000.0,2
20,117,9,6,103000.0,103000.0,103000.0,9
20,117,9,10,73000.0,72000.0,72000.0,9
20,6,4,5,96000.0,95000.0,95000.0,2
20,9,2,5,105000.0,96000.0,97000.0,2
20,9,1,4,115000.0,113000.0,114000.0,4
20,9,1,1,86000.0,85000.0,85000.0,1
20,6,2,1,103000.0,101000.0,118000.0,2
20,5,7,4,72000.0,71000.0,73000.0,6
20,5,6,9,95000.0,95000.0,97000.0,6
20,5,9,6,78000.0,77000.0,79000.0,6
20,9,1,1,92000.0,91000.0,90000.0,1
20,9,24,3,102000.0,101000.0,101000.0,1
20,9,2,1,91000.0,89000.0,89000.0,1
20,6,3,3,86000.0,85000.0,84000.0,2
20,6,3,4,71000.0,69000.0,68000.0,2
20,6,5,3,76000.0,75000.0,75000.0,2
20,6,2,4,104000.0,103000.0,103000.0,2
20,9,8,3,105000.0,104000.0,106000.0,2
20,9,2,1,84000.0,81000.0,81000.0,1
20,6,1,4,77000.0,76000.0,76000.0,2
20,6,2,1,69000.0,68000.0,68000.0,2
20,9,1,1,75000.0,74000.0,73000.0,1
20,9,1,2,74000.0,73000.0,73000.0,1
20,9,3,1,108000.0,106000.0,106000.0,1
20,6,3,1,83000.0,83000.0,82000.0,2
20,9,1,3,87000.0,87000.0,88000.0,2
20,6,7,5,91000.0,89000.0,89000.0,2
20,6,3,3,83000.0,82000.0,81000.0,3
20,6,6,3,84000.0,83000.0,83000.0,2
20,9,2,4,76000.0,75000.0,75000.0,2
20,9,1,1,98000.0,98000.0,97000.0,2
20,9,1,1,85000.0,86000.0,86000.0,1
20,9,1,7,90000.0,90000.0,89000.0,2
20,6,1,8,92000.0,92000.0,91000.0,2
20,6,1,1,89000.0,88000.0,87000.0,1
20,6,3,3,87000.0,86000.0,85000.0,2
20,6,3,3,97000.0,96000.0,96000.0,2
20,6,2,1,99000.0,99000.0,109000.0,2
20,6,2,5,94000.0,93000.0,92000.0,2
20,9,6,5,71000.0,71000.0,70000.0,2
20,9,2,4,107000.0,106000.0,108000.0,2
20,9,9,8,83000.0,83000.0,85000.0,2
20,9,1,1,90000.0,90000.0,92000.0,2
20,6,4,3,89000.0,87000.0,87000.0,2
20,9,1,1,100000.0,99000.0,99000.0,1
20,9,1,1,97000.0,97000.0,109000.0,1
20,9,1,3,104000.0,96000.0,87000.0,3
20,9,1,2,96000.0,95000.0,95000.0,1
20,9,4,6,75000.0,73000.0,72000.0,1
20,9,2,3,117000.0,119000.0,119000.0,6
20,6,10,10,86000.0,86000.0,86000.0,4
20,117,13,8,80000.0,79000.0,91000.0,9
20,9,3,2,75000.0,74000.0,74000.0,1
20,9,3,5,115000.0,114000.0,114000.0,2
20,9,2,3,81000.0,80000.0,80000.0,3
20,9,2,4,80000.0,80000.0,80000.0,2
20,6,4,2,98000.0,98000.0,97000.0,2
20,9,2,5,76000.0,98000.0,101000.0,1
20,9,2,2,92000.0,92000.0,90000.0,1
20,9,1,1,99000.0,97000.0,96000.0,1
20,6,1,1,71000.0,71000.0,70000.0,2
20,6,2,2,72000.0,71000.0,71000.0,2
20,6,1,4,102000.0,103000.0,101000.0,1
20,6,3,4,77000.0,76000.0,76000.0,2
20,9,2,1,100000.0,99000.0,101000.0,2
20,9,9,3,95000.0,94000.0,94000.0,2
20,9,2,1,98000.0,97000.0,97000.0,1
20,9,1,1,87000.0,85000.0,85000.0,1
20,6,2,2,80000.0,80000.0,79000.0,2
20,6,2,1,73000.0,72000.0,72000.0,1
20,9,1,2,95000.0,94000.0,93000.0,1
20,9,1,1,97000.0,95000.0,94000.0,1
20,9,1,1,85000.0,84000.0,83000.0,1
20,6,5,4,94000.0,93000.0,92000.0,2
20,6,3,3,97000.0,97000.0,96000.0,2
20,6,3,1,83000.0,81000.0,81000.0,1
20,6,6,3,64000.0,63000.0,63000.0,1
20,6,2,1,86000.0,86000.0,85000.0,1
20,6,3,5,91000.0,90000.0,90000.0,2
20,6,5,3,100000.0,100000.0,99000.0,3
20,6,1,2,88000.0,88000.0,87000.0,2
20,6,2,2,76000.0,75000.0,75000.0,2
20,6,2,1,85000.0,83000.0,82000.0,1
20,9,1,1,96000.0,95000.0,96000.0,2
20,6,4,3,94000.0,93000.0,93000.0,2
20,6,1,1,106000.0,104000.0,103000.0,2
20,9,3,2,92000.0,92000.0,94000.0,2
20,6,3,3,93000.0,92000.0,91000.0,2
20,6,3,3,102000.0,101000.0,100000.0,2
20,6,3,1,98000.0,96000.0,96000.0,2
20,6,3,3,72000.0,71000.0,71000.0,2
20,6,7,5,79000.0,79000.0,79000.0,3
20,6,6,4,97000.0,96000.0,96000.0,3
20,6,6,4,91000.0,91000.0,91000.0,3
20,6,2,4,80000.0,79000.0,79000.0,2
20,6,3,3,98000.0,97000.0,96000.0,2
20,6,3,4,82000.0,81000.0,81000.0,2
20,6,2,5,88000.0,88000.0,88000.0,2
20,9,1,1,78000.0,78000.0,79000.0,2
20,6,3,2,84000.0,83000.0,83000.0,2
20,9,4,2,91000.0,99000.0,92000.0,2
20,6,6,3,93000.0,93000.0,93000.0,2
20,6,3,2,77000.0,76000.0,75000.0,2
20,9,2,1,99000.0,97000.0,96000.0,1
20,5,6,6,98000.0,97000.0,100000.0,9
20,9,1,2,73000.0,72000.0,71000.0,1
20,9,1,1,94000.0,93000.0,92000.0,1
20,9,5,11,98000.0,97000.0,96000.0,2
20,9,1,3,93000.0,91000.0,90000.0,1
20,6,1,2,94000.0,94000.0,93000.0,2
20,6,3,1,91000.0,89000.0,89000.0,1
20,9,1,1,98000.0,97000.0,97000.0,1
20,9,1,1,98000.0,97000.0,96000.0,1
20,9,2,1,92000.0,91000.0,91000.0,1
20,9,1,3,75000.0,74000.0,73000.0,2
20,9,1,1,105000.0,102000.0,102000.0,1
20,9,2,1,121000.0,108000.0,121000.0,1
20,9,2,3,80000.0,79000.0,79000.0,1
20,9,2,2,106000.0,105000.0,105000.0,1
20,9,6,4,83000.0,82000.0,82000.0,1
20,9,1,1,82000.0,88000.0,85000.0,1
20,9,1,4,74000.0,74000.0,73000.0,1
20,6,11,9,91000.0,90000.0,91000.0,2
20,5,1,1,95000.0,95000.0,97000.0,6
20,5,10,5,107000.0,106000.0,110000.0,8
20,5,6,5,105000.0,104000.0,106000.0,6
20,117,8,5,72000.0,71000.0,71000.0,5
20,6,5,4,95000.0,84000.0,80000.0,2
20,117,9,10,85000.0,84000.0,84000.0,7
20,6,4,6,107000.0,107000.0,107000.0,3
20,6,6,5,75000.0,75000.0,75000.0,3
20,9,1,1,84000.0,82000.0,82000.0,1
20,9,1,1,123000.0,123000.0,108000.0,1
20,9,1,1,86000.0,84000.0,84000.0,1
21,4,7,8,93000.0,92000.0,94000.0,3
21,4,10,9,88000.0,87000.0,89000.0,3
21,4,4,6,88000.0,87000.0,87000.0,1
21,4,5,6,75000.0,74000.0,74000.0,1
21,4,2,3,104000.0,104000.0,104000.0,1
21,4,9,4,82000.0,81000.0,83000.0,2
21,4,6,3,91000.0,90000.0,90000.0,1
21,4,2,5,87000.0,86000.0,85000.0,1
21,4,2,4,75000.0,75000.0,75000.0,1
21,10,1,2,105000.0,104000.0,106000.0,9
21,4,9,6,74000.0,73000.0,77000.0,1
21,4,2,3,76000.0,74000.0,74000.0,1
21,4,6,5,87000.0,85000.0,87000.0,3
21,4,1,1,95000.0,93000.0,93000.0,1
21,4,6,6,72000.0,71000.0,71000.0,1
21,4,7,6,76000.0,75000.0,76000.0,1
21,4,5,6,76000.0,75000.0,75000.0,3
21,4,5,4,82000.0,80000.0,80000.0,1
21,4,3,3,72000.0,71000.0,71000.0,1
22,11,9,7,78000.0,78000.0,80000.0,8
22,3,10,10,83000.0,83000.0,83000.0,7
22,3,6,6,108000.0,107000.0,106000.0,7
22,3,7,9,92000.0,91000.0,91000.0,7
22,3,8,8,85000.0,85000.0,85000.0,7
22,23,4,4,100000.0,100000.0,101000.0,1
22,23,4,4,95000.0,95000.0,96000.0,1
22,11,8,6,82000.0,81000.0,82000.0,4
22,23,6,5,93000.0,92000.0,94000.0,1
22,23,8,5,94000.0,94000.0,95000.0,1
22,11,3,6,107000.0,105000.0,105000.0,4
22,23,1,8,84000.0,81000.0,79000.0,1
22,23,6,7,91000.0,91000.0,92000.0,1
22,11,5,7,72000.0,71000.0,71000.0,4
22,11,3,4,81000.0,79000.0,80000.0,4
22,3,7,12,100000.0,100000.0,100000.0,6
22,3,9,4,98000.0,98000.0,98000.0,7
22,23,3,2,75000.0,74000.0,75000.0,1
22,23,3,2,80000.0,79000.0,80000.0,1
22,23,9,6,107000.0,106000.0,108000.0,1
22,23,5,1,83000.0,82000.0,85000.0,1
22,23,4,7,105000.0,104000.0,106000.0,1
22,11,3,10,84000.0,83000.0,83000.0,4
22,11,4,5,91000.0,90000.0,90000.0,4
22,23,3,1,99000.0,98000.0,99000.0,1
22,11,5,4,74000.0,74000.0,75000.0,4
22,23,2,2,85000.0,84000.0,86000.0,1
22,3,8,5,91000.0,91000.0,91000.0,7
22,23,2,6,91000.0,94000.0,92000.0,1
22,3,10,7,98000.0,97000.0,96000.0,7
22,11,4,6,72000.0,71000.0,72000.0,4
22,23,2,3,79000.0,78000.0,79000.0,1
23,7,5,6,80000.0,80000.0,80000.0,6
23,7,15,7,87000.0,87000.0,87000.0,5
23,7,8,9,75000.0,74000.0,75000.0,5
23,7,3,7,90000.0,90000.0,89000.0,6
23,7,6,9,84000.0,83000.0,83000.0,7
23,7,5,4,75000.0,75000.0,76000.0,5
23,7,6,3,88000.0,86000.0,86000.0,6
24,10,10,9,75000.0,75000.0,75000.0,6
30,6,2,1,91000.0,90000.0,90000.0,2
30,131,8,7,79000.0,78000.0,76000.0,4
30,131,6,4,82000.0,81000.0,81000.0,4
30,131,7,12,75000.0,74000.0,74000.0,4
30,131,5,4,87000.0,87000.0,86000.0,4
30,131,10,9,92000.0,91000.0,91000.0,4
30,6,14,6,95000.0,94000.0,94000.0,2
30,6,6,1,107000.0,105000.0,105000.0,2
30,131,7,10,85000.0,84000.0,84000.0,3
30,131,9,10,96000.0,95000.0,95000.0,4
30,6,1,2,93000.0,92000.0,91000.0,3
30,6,2,1,81000.0,81000.0,81000.0,1
30,6,2,3,87000.0,85000.0,87000.0,2
30,131,10,13,98000.0,98000.0,98000.0,5
30,131,7,6,115000.0,115000.0,115000.0,3
30,131,3,7,106000.0,115000.0,112000.0,5
30,131,10,6,92000.0,92000.0,91000.0,4
30,131,8,5,85000.0,83000.0,83000.0,4
30,6,3,2,82000.0,80000.0,80000.0,2
30,131,4,6,85000.0,84000.0,84000.0,5
30,131,8,12,87000.0,86000.0,86000.0,5
30,6,1,1,84000.0,82000.0,82000.0,3
30,131,3,7,76000.0,98000.0,102000.0,5
30,6,3,2,76000.0,74000.0,74000.0,2
30,6,2,1,74000.0,73000.0,74000.0,2
30,6,5,2,75000.0,75000.0,75000.0,2
30,6,1,1,71000.0,70000.0,70000.0,2
30,131,8,4,74000.0,74000.0,73000.0,5
30,131,8,7,102000.0,100000.0,100000.0,4
30,131,3,10,97000.0,97000.0,96000.0,9
30,6,1,1,75000.0,75000.0,75000.0,2
30,131,9,4,97000.0,97000.0,96000.0,4
31,1,7,3,84000.0,83000.0,84000.0,2
31,1,4,2,74000.0,74000.0,74000.0,3
31,1,5,5,93000.0,91000.0,92000.0,2
31,1,5,4,94000.0,94000.0,94000.0,3
31,1,8,6,82000.0,80000.0,81000.0,3
32,9,8,8,94000.0,92000.0,93000.0,6
35,2,10,8,81000.0,80000.0,81000.0,5
35,2,19,6,88000.0,86000.0,89000.0,5
35,2,9,8,91000.0,90000.0,91000.0,5
37,1,8,7,76000.0,75000.0,76000.0,3
37,1,7,5,104000.0,105000.0,105000.0,3
37,1,4,2,81000.0,79000.0,80000.0,3
67,5,9,14,96000.0,95000.0,96000.0,7
67,5,6,7,84000.0,80000.0,80000.0,10
67,5,10,8,100000.0,100000.0,102000.0,10
67,5,10,8,96000.0,95000.0,99000.0,7
154,208,8,7,107000.0,107000.0,107000.0,4
154,208,8,10,104000.0,97000.0,89000.0,2
154,210,5,7,103000.0,103000.0,122000.0,5
154,210,7,13,69000.0,68000.0,68000.0,9
154,208,7,7,98000.0,98000.0,97000.0,4
154,210,9,8,91000.0,90000.0,90000.0,7
154,210,6,6,72000.0,72000.0,72000.0,6
154,208,9,3,109000.0,108000.0,108000.0,5
154,208,10,7,84000.0,83000.0,84000.0,6
154,208,7,3,94000.0,93000.0,93000.0,3
154,210,10,17,93000.0,92000.0,92000.0,7
154,208,8,7,98000.0,98000.0,97000.0,8
154,208,10,7,95000.0,94000.0,94000.0,6
154,208,8,7,94000.0,94000.0,93000.0,6
154,208,2,3,82000.0,81000.0,81000.0,3
154,210,8,8,68000.0,68000.0,68000.0,5
154,210,5,8,89000.0,89000.0,89000.0,5
154,208,6,4,101000.0,100000.0,100000.0,4
154,210,6,6,65000.0,65000.0,65000.0,7
154,208,3,2,98000.0,97000.0,97000.0,4
154,208,3,3,99000.0,98000.0,97000.0,4
154,208,4,3,91000.0,91000.0,91000.0,4
154,208,7,8,122000.0,108000.0,123000.0,4
154,208,5,3,91000.0,90000.0,89000.0,4
154,208,3,6,80000.0,80000.0,79000.0,4
154,208,3,4,83000.0,82000.0,82000.0,3
154,208,7,2,75000.0,74000.0,74000.0,3
154,210,7,11,92000.0,92000.0,91000.0,8
154,210,6,7,73000.0,72000.0,72000.0,8
154,210,8,8,73000.0,73000.0,73000.0,8
154,208,8,7,97000.0,96000.0,96000.0,4
154,208,6,9,96000.0,96000.0,95000.0,3
154,210,7,10,78000.0,77000.0,76000.0,6
155,15,10,7,96000.0,96000.0,96000.0,5
155,15,8,9,85000.0,84000.0,85000.0,6
155,15,3,3,92000.0,91000.0,91000.0,6
155,15,2,13,109000.0,108000.0,107000.0,6
155,15,3,10,96000.0,95000.0,95000.0,4
155,15,10,10,88000.0,87000.0,88000.0,9
807,10,8,7,92000.0,91000.0,92000.0,5
807,10,5,6,75000.0,74000.0,74000.0,5
807,10,7,7,101000.0,101000.0,101000.0,5
807,210,6,6,91000.0,86000.0,86000.0,7
807,210,9,6,65000.0,65000.0,65000.0,7
807,10,9,10,83000.0,82000.0,82000.0,5
807,210,10,7,78000.0,77000.0,77000.0,7
807,10,14,12,106000.0,115000.0,114000.0,8
807,10,10,11,82000.0,81000.0,82000.0,8
807,10,4,9,76000.0,99000.0,103000.0,8
807,10,8,7,72000.0,72000.0,72000.0,4
807,4,7,6,94000.0,94000.0,94000.0,4
807,10,5,7,80000.0,79000.0,79000.0,4
807,210,9,11,88000.0,88000.0,88000.0,7
807,10,9,8,92000.0,92000.0,92000.0,4
807,4,10,10,86000.0,86000.0,86000.0,5
807,4,12,8,105000.0,104000.0,104000.0,6
807,4,8,9,99000.0,98000.0,98000.0,5
807,10,10,7,81000.0,80000.0,80000.0,5
807,10,8,5,99000.0,98000.0,98000.0,8
807,3,5,10,109000.0,107000.0,111000.0,7
807,10,9,7,78000.0,78000.0,78000.0,5
807,4,6,10,94000.0,93000.0,93000.0,5
807,10,7,7,101000.0,100000.0,100000.0,4
807,4,6,5,80000.0,80000.0,80000.0,5
807,10,5,6,71000.0,69000.0,69000.0,5
807,10,9,7,94000.0,93000.0,93000.0,5
807,210,9,8,93000.0,93000.0,93000.0,6
807,4,7,7,83000.0,83000.0,83000.0,5
807,4,7,6,93000.0,92000.0,92000.0,5
807,4,7,6,90000.0,89000.0,89000.0,5
807,210,9,13,92000.0,91000.0,91000.0,8
807,10,7,5,118000.0,120000.0,121000.0,5
807,4,7,9,91000.0,90000.0,89000.0,8
807,10,8,6,115000.0,116000.0,116000.0,3
807,10,4,8,101000.0,97000.0,98000.0,5
807,4,7,6,98000.0,98000.0,98000.0,6
807,10,8,6,98000.0,98000.0,98000.0,7
807,10,6,5,75000.0,73000.0,73000.0,7
807,10,6,8,97000.0,97000.0,97000.0,7
807,4,7,5,73000.0,72000.0,72000.0,4
807,15,7,6,92000.0,91000.0,91000.0,7
807,3,8,7,83000.0,82000.0,83000.0,7
807,4,5,6,99000.0,89000.0,88000.0,8
807,211,3,7,87000.0,86000.0,86000.0,5
807,4,10,8,73000.0,73000.0,73000.0,7
807,210,9,10,95000.0,94000.0,94000.0,7
807,4,8,8,95000.0,95000.0,95000.0,8
807,15,3,5,84000.0,84000.0,84000.0,8
807,15,7,4,98000.0,97000.0,98000.0,7
807,210,8,15,84000.0,84000.0,84000.0,10
807,4,7,6,105000.0,104000.0,104000.0,8
807,3,10,6,81000.0,81000.0,81000.0,7
807,10,7,4,108000.0,107000.0,107000.0,4
807,10,8,7,76000.0,75000.0,75000.0,5
807,210,7,8,83000.0,83000.0,82000.0,7
807,10,8,8,94000.0,94000.0,94000.0,4
807,15,10,8,86000.0,87000.0,89000.0,7
807,10,7,6,93000.0,103000.0,106000.0,5
807,15,4,6,98000.0,97000.0,97000.0,7
808,4,10,5,74000.0,74000.0,74000.0,4
808,4,7,5,81000.0,80000.0,81000.0,5
808,4,10,14,99000.0,98000.0,98000.0,5
808,4,10,6,101000.0,100000.0,100000.0,5
808,4,7,8,87000.0,86000.0,86000.0,4
808,4,6,3,85000.0,85000.0,85000.0,4
808,4,10,9,125000.0,123000.0,112000.0,5
811,3,9,7,82000.0,81000.0,82000.0,7
811,4,7,13,125000.0,124000.0,111000.0,5
813,208,6,7,76000.0,75000.0,75000.0,5
813,3,8,13,82000.0,81000.0,81000.0,7
813,3,1,1,83000.0,82000.0,82000.0,6
813,3,3,12,98000.0,98000.0,98000.0,7
813,3,9,9,97000.0,97000.0,97000.0,8
813,3,3,5,101000.0,101000.0,101000.0,8
814,10,9,8,105000.0,96000.0,89000.0,5
814,10,9,11,76000.0,99000.0,104000.0,8
814,10,9,8,84000.0,84000.0,84000.0,7
814,10,8,11,75000.0,74000.0,74000.0,8
814,10,8,11,95000.0,95000.0,96000.0,8
814,10,6,4,108000.0,107000.0,107000.0,7
814,10,9,10,110000.0,108000.0,108000.0,7
814,10,21,9,92000.0,91000.0,90000.0,5
814,10,5,4,93000.0,93000.0,93000.0,5
814,10,10,7,82000.0,82000.0,82000.0,5
814,10,10,7,98000.0,98000.0,98000.0,8
815,211,3,2,127000.0,114000.0,109000.0,3
815,9,6,1,101000.0,101000.0,101000.0,1
815,9,8,5,78000.0,77000.0,77000.0,2
815,9,9,4,71000.0,71000.0,71000.0,1
815,15,8,11,93000.0,93000.0,93000.0,6
815,10,6,5,108000.0,107000.0,107000.0,4
815,10,7,6,95000.0,94000.0,94000.0,4
815,10,7,3,104000.0,103000.0,103000.0,5
815,9,2,7,115000.0,114000.0,113000.0,1
815,10,17,8,105000.0,104000.0,104000.0,4
815,9,2,3,84000.0,84000.0,84000.0,1
815,9,2,2,91000.0,90000.0,89000.0,1
815,15,8,11,96000.0,95000.0,96000.0,4
815,15,9,2,97000.0,97000.0,97000.0,4
815,9,2,11,75000.0,74000.0,74000.0,2
815,9,4,3,91000.0,90000.0,90000.0,1
815,211,5,1,54000.0,53000.0,53000.0,3
815,9,4,4,79000.0,78000.0,78000.0,2
815,9,3,1,101000.0,101000.0,100000.0,1
815,9,1,2,87000.0,87000.0,86000.0,1
815,10,9,7,90000.0,89000.0,97000.0,7
815,9,5,2,90000.0,89000.0,89000.0,1
815,9,3,2,88000.0,88000.0,87000.0,1
815,1,8,12,84000.0,84000.0,84000.0,5
815,1,8,9,83000.0,81000.0,82000.0,6
815,9,9,4,84000.0,84000.0,84000.0,1
815,10,7,7,89000.0,89000.0,89000.0,4
815,9,9,4,70000.0,70000.0,72000.0,1
815,10,9,6,92000.0,91000.0,91000.0,4
815,9,4,4,64000.0,64000.0,64000.0,1
815,9,4,4,69000.0,68000.0,68000.0,2
815,9,8,5,81000.0,80000.0,80000.0,2
815,211,7,5,76000.0,76000.0,76000.0,4
815,211,4,10,80000.0,79000.0,79000.0,4
815,9,4,3,77000.0,77000.0,76000.0,2
815,10,9,6,96000.0,95000.0,95000.0,4
815,9,8,9,106000.0,105000.0,105000.0,2
815,1,8,9,101000.0,100000.0,101000.0,5
815,211,8,10,103000.0,102000.0,102000.0,4
815,10,8,5,73000.0,73000.0,73000.0,4
815,9,2,3,95000.0,94000.0,93000.0,1
815,10,7,13,73000.0,73000.0,73000.0,4
815,1,9,5,86000.0,85000.0,86000.0,5
815,9,6,3,84000.0,83000.0,83000.0,2
815,9,3,3,94000.0,94000.0,93000.0,2
815,10,4,3,94000.0,94000.0,94000.0,2
815,1,7,7,98000.0,98000.0,97000.0,5
815,211,6,6,64000.0,63000.0,63000.0,4
815,9,4,4,90000.0,89000.0,89000.0,2
815,9,6,5,76000.0,76000.0,76000.0,1
815,9,2,2,89000.0,88000.0,88000.0,1
